"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Male";"A";"Medium";"Self-employed";45;"16";11860;"1";"Q";148,56121;247,2555
"Male";"D";"Large";"Employed";32;"13";11300;"0";"T";29,82213;95,10874
"Male";"F";"Medium";"Housewife";42;"18";1395;"0";"Q";148,36852;1151,635
"Female";"E";"Large";"Unemployed";43;"7";6045;"0";"R";270,78835;1220,581
"Female";"C";"Medium";"Self-employed";46;"11";30655;"1";"Q";157,24558;654,8095
"Female";"A";"Small";"Employed";39;"14";27460;"0";"Q";237,67552;6942,654
"Male";"D";"Small";"Employed";36;"11";44825;"1";"L";61,94412;1207,435
"Male";"A";"Small";"Employed";45;"14";12540;"0";"L";62,72127;385,6359
"Female";"B";"Small";"Housewife";43;"18";23490;"1";"O";30,85366;656,4156
"Female";"E";"Small";"Self-employed";59;"19";21895;"0";"M";222,69298;1238,086
"Female";"E";"Medium";"Housewife";56;"13";10810;"0";"U";88,29015;409,6344
"Male";"D";"Small";"Self-employed";22;"13";6915;"1";"R";275,09234;855,9619
"Male";"E";"Small";"Employed";18;"14";2555;"0";"S";23,95855;357,9178
"Male";"D";"Small";"Employed";24;"6";14890;"1";"R";210,18984;245,819
"Male";"D";"Medium";"Retired";57;"17";23670;"1";"U";112,80344;215,1703
"Male";"E";"Medium";"Employed";43;"18";29085;"1";"Q";139,63728;3359,03
"Female";"D";"Medium";"Employed";34;"19";22465;"1";"M";94,36462;660,4226
"Male";"C";"Small";"Self-employed";23;"15";29920;"0";"T";19,81848;646,4886
"Female";"C";"Small";"Employed";26;"13";15710;"1";"U";123,96984;1140,612
"Male";"A";"Medium";"Unemployed";23;"12";20135;"0";"N";103,21329;369,954
"Male";"D";"Large";"Employed";27;"14";109485;"1";"S";31,84882;575,8216
"Female";"E";"Small";"Employed";22;"18";42535;"0";"R";270,46323;15042,34
"Male";"B";"Medium";"Housewife";20;"6";29465;"1";"R";237,41896;485,6711
"Female";"B";"Small";"Employed";25;"14";20100;"0";"R";260,36019;6406,52
"Female";"A";"Large";"Unemployed";23;"3";36960;"0";"S";29,94861;176,617
"Female";"D";"Medium";"Self-employed";32;"15";23260;"0";"R";282,33448;647,1468
"Male";"F";"Small";"Self-employed";29;"7";10805;"0";"L";63,53336;190,9176
"Male";"A";"Small";"Self-employed";30;"15";19160;"1";"L";59,22387;1993,69
"Male";"A";"Large";"Unemployed";20;"17";22485;"1";"L";77,68823;14334,69
"Male";"A";"Large";"Housewife";39;"17";32115;"1";"S";32,26996;730,2965
"Female";"D";"Large";"Self-employed";56;"8";13940;"1";"L";50,35184;15114,98
"Male";"A";"Large";"Self-employed";36;"15";9445;"1";"L";73,26207;407,8362
"Female";"B";"Large";"Unemployed";53;"15";30180;"0";"U";137,88733;11591,81
"Male";"F";"Large";"Employed";44;"18";26820;"0";"Q";157,24558;1159,651
"Male";"B";"Medium";"Retired";57;"11";16270;"1";"Q";239,45517;1336,66
"Male";"A";"Small";"Employed";21;"10";10875;"0";"O";29,12577;215,9259
"Male";"C";"Small";"Housewife";42;"14";10095;"0";"L";58,5904;695,2358
"Male";"D";"Small";"Housewife";27;"7";5695;"1";"L";73,46171;146,9003
"Male";"D";"Medium";"Housewife";35;"12";2715;"1";"Q";208,66672;306,8713
"Male";"C";"Medium";"Employed";30;"4";27275;"1";"L";87,14669;255,5184
"Male";"C";"Large";"Employed";47;"13";5355;"1";"R";295,79709;221,9351
"Male";"B";"Large";"Self-employed";60;"9";26120;"0";"Q";202,53359;154,5
"Female";"A";"Small";"Self-employed";40;"11";9085;"1";"U";59,40379;70,93619
"Male";"A";"Large";"Retired";70;"3";29425;"0";"Q";129,31561;856,1857
"Male";"A";"Medium";"Self-employed";45;"11";19445;"1";"L";64,12305;2117,928
"Male";"E";"Large";"Unemployed";52;"13";17130;"0";"Q";99,64001;2583,647
"Male";"A";"Medium";"Self-employed";26;"15";32555;"0";"P";45,41143;1542,978
"Male";"E";"Medium";"Housewife";39;"9";6755;"0";"T";30,79695;583,9191
"Female";"A";"Small";"Unemployed";19;"12";8395;"1";"Q";237,67552;1182,326
"Male";"F";"Large";"Self-employed";64;"14";7555;"1";"L";76,05273;24,99305
"Male";"A";"Large";"Employed";21;"10";4390;"0";"Q";144,9989;4918,439
"Male";"C";"Large";"Employed";20;"15";43905;"0";"L";82,67021;4802,749
"Female";"D";"Small";"Housewife";23;"11";18490;"0";"Q";148,56121;1835,049
"Male";"E";"Medium";"Employed";29;"12";24355;"1";"T";18,23805;1063,236
"Male";"D";"Small";"Self-employed";20;"5";13885;"0";"Q";149,99781;2916,708
"Female";"B";"Medium";"Employed";22;"7";15330;"1";"R";249,81173;994,04
"Male";"A";"Medium";"Self-employed";47;"13";31620;"1";"R";297,38517;86,80741
"Female";"E";"Medium";"Unemployed";48;"13";9710;"0";"L";63,82887;450,8411
"Male";"C";"Medium";"Employed";42;"12";37305;"0";"Q";166,55494;120,3399
"Male";"D";"Medium";"Housewife";35;"6";11610;"0";"T";35,78808;19,71608
"Male";"A";"Large";"Employed";26;"11";28710;"0";"U";99,17167;1193,534
"Male";"B";"Small";"Unemployed";28;"11";25200;"1";"R";293,55604;39,42486
"Male";"A";"Large";"Retired";71;"12";8490;"0";"O";21,45273;1793,379
"Female";"A";"Large";"Employed";40;"14";17330;"0";"Q";205,4308;238,1485
"Male";"C";"Small";"Self-employed";41;"13";15365;"0";"Q";139,20567;170,6184
"Male";"C";"Medium";"Self-employed";47;"16";36340;"0";"R";223,34756;388,1578
"Male";"A";"Small";"Housewife";35;"8";26850;"0";"R";258,92373;14613,79
"Male";"A";"Large";"Self-employed";30;"5";12965;"0";"S";33,73279;2877,512
"Female";"B";"Medium";"Employed";19;"10";4445;"0";"P";36,5426;69,42907
"Male";"C";"Medium";"Housewife";32;"19";16885;"0";"Q";211,83095;335,0092
"Female";"C";"Small";"Employed";20;"1";47340;"0";"R";291,31949;309,1696
"Male";"E";"Medium";"Unemployed";35;"10";20740;"1";"L";60,86039;412,1348
"Male";"F";"Medium";"Unemployed";27;"8";9140;"1";"O";23,46029;1329,511
"Male";"B";"Small";"Employed";37;"11";12145;"1";"L";64,12305;296,0279
"Male";"B";"Small";"Employed";30;"17";46380;"0";"N";109,63189;769,5321
"Female";"C";"Small";"Unemployed";26;"18";18525;"0";"Q";148,36852;3573,914
"Male";"D";"Small";"Employed";24;"16";21925;"0";"R";275,09234;1850,627
"Female";"E";"Small";"Employed";26;"11";9495;"0";"M";190,05156;479,8761
"Male";"D";"Small";"Housewife";54;"16";4590;"1";"P";31,88091;49,4918
"Female";"D";"Medium";"Employed";39;"15";5440;"1";"U";112,80344;245,9285
"Male";"D";"Medium";"Housewife";34;"5";16960;"0";"T";29,82213;9935,726
"Female";"E";"Large";"Employed";22;"5";5235;"0";"Q";161,43895;21,25278
"Male";"A";"Medium";"Retired";74;"13";13130;"1";"L";58,89469;1090,63
"Female";"E";"Small";"Unemployed";30;"11";9710;"1";"P";37,76158;392,7417
"Male";"F";"Large";"Employed";24;"13";17480;"0";"P";41,24512;1599,559
"Female";"D";"Medium";"Self-employed";56;"11";13000;"1";"Q";114,1467;79,60054
"Male";"F";"Large";"Employed";35;"8";34730;"1";"M";139,283;2064,567
"Female";"F";"Large";"Employed";26;"9";6805;"0";"R";260,36019;858,2338
"Female";"D";"Medium";"Housewife";44;"7";21240;"1";"T";31,05764;272,6093
"Female";"E";"Small";"Employed";42;"17";41870;"1";"Q";124,34435;430,411
"Male";"E";"Small";"Employed";23;"12";2870;"0";"R";275,28226;2098,72
"Male";"B";"Large";"Housewife";68;"18";124350;"1";"Q";141,48966;52,72489
"Female";"A";"Small";"Housewife";23;"15";9280;"1";"U";38,77084;1315,743
"Female";"F";"Large";"Self-employed";109;"5";5075;"0";"Q";141,48966;739,8981
"Male";"E";"Small";"Employed";49;"10";8555;"1";"Q";239,45517;287,4909
"Male";"D";"Medium";"Employed";43;"13";17165;"0";"M";156,62986;8,019921
"Male";"E";"Small";"Housewife";24;"4";16555;"0";"L";58,81987;753,6343
"Male";"E";"Small";"Employed";33;"12";22390;"0";"T";25,52343;109,3201
"Female";"D";"Medium";"Housewife";34;"1";15160;"0";"Q";126,14019;134,1435
"Female";"D";"Medium";"Housewife";34;"12";8035;"1";"N";93,38235;507,3192
"Male";"E";"Medium";"Employed";25;"12";119560;"1";"R";238,24041;350,3061
"Male";"D";"Medium";"Unemployed";55;"13";40605;"0";"Q";123,01993;748,6309
"Female";"C";"Small";"Housewife";21;"12";21320;"0";"Q";174,64452;2140,288
"Female";"E";"Medium";"Housewife";46;"14";12775;"0";"Q";189,97302;219,3013
"Male";"F";"Large";"Employed";50;"12";10340;"1";"Q";125,94563;558,3057
"Male";"A";"Large";"Self-employed";63;"9";23760;"0";"L";64,09908;750,199
"Male";"B";"Small";"Employed";28;"18";15275;"1";"Q";136,1308;819,4615
"Male";"D";"Large";"Unemployed";49;"12";7870;"0";"T";28,6156;346,062
"Female";"C";"Small";"Self-employed";45;"13";6730;"1";"R";223,30857;7713,309
"Male";"A";"Large";"Retired";62;"10";11840;"0";"N";106,5583;212,1656
"Male";"F";"Medium";"Housewife";35;"19";41990;"1";"Q";213,25565;953,491
"Female";"A";"Medium";"Self-employed";33;"20";48015;"0";"L";100,93123;730,4803
"Male";"B";"Large";"Unemployed";57;"16";13540;"1";"Q";124,23343;3,54982
"Male";"C";"Small";"Self-employed";22;"15";1755;"0";"O";37,59594;167,248
"Male";"A";"Small";"Housewife";49;"12";26085;"1";"R";284,21627;849,1008
"Female";"B";"Large";"Employed";32;"18";21100;"1";"U";123,96984;9010,206
"Female";"A";"Small";"Self-employed";27;"11";19675;"0";"R";296,43191;845,0951
"Female";"A";"Medium";"Employed";30;"12";19785;"0";"L";32,72004;76,71694
"Male";"D";"Medium";"Self-employed";45;"5";18560;"0";"R";270,87401;554,8389
"Male";"D";"Large";"Housewife";31;"15";4175;"0";"L";87,83582;362,1374
"Female";"D";"Medium";"Unemployed";29;"13";14180;"1";"M";129,41948;40,5798
"Female";"B";"Small";"Housewife";40;"7";5820;"1";"L";56,11415;31,55335
"Male";"D";"Small";"Employed";46;"13";6155;"1";"M";201,65691;1518,844
"Male";"C";"Small";"Employed";24;"9";21500;"0";"R";270,87401;202,869
"Male";"B";"Medium";"Self-employed";48;"14";9775;"0";"R";238,24041;168,1025
"Female";"C";"Medium";"Unemployed";50;"14";25220;"1";"L";73,65272;598,7447
"Male";"A";"Large";"Housewife";33;"10";15025;"1";"L";54,19066;1112,422
"Female";"D";"Medium";"Employed";34;"7";8980;"0";"R";285,62174;20987,65
"Female";"A";"Large";"Unemployed";20;"16";43870;"1";"R";222,71139;3214,026
"Male";"C";"Medium";"Self-employed";19;"3";19705;"0";"R";249,78357;1007,213
"Male";"C";"Large";"Self-employed";117;"7";11895;"0";"S";29,94861;12170,34
"Male";"C";"Large";"Unemployed";31;"6";23255;"1";"L";100,93123;249,2706
"Male";"E";"Medium";"Unemployed";35;"18";26270;"1";"Q";237,67552;206,6449
"Male";"A";"Small";"Employed";22;"14";29000;"0";"R";296,43191;162,3369
"Male";"E";"Large";"Housewife";59;"12";10755;"1";"R";225,14174;680,1824
"Male";"D";"Large";"Housewife";44;"8";11250;"1";"M";184,47852;56,57599
"Male";"A";"Large";"Self-employed";26;"10";1345;"1";"L";45,52113;3683,034
"Male";"D";"Medium";"Employed";19;"16";12875;"0";"P";43,8438;402,6847
"Male";"E";"Large";"Employed";94;"8";21960;"1";"R";293,55604;590,7051
"Male";"F";"Small";"Employed";26;"15";16035;"1";"R";240,0004;389,0935
"Male";"A";"Medium";"Employed";25;"20";21185;"1";"M";156,10423;664,0013
"Male";"F";"Medium";"Self-employed";29;"13";7115;"0";"Q";186,68501;350,6696
"Male";"A";"Medium";"Housewife";35;"11";147255;"1";"L";84,0677;845,0443
"Female";"C";"Large";"Housewife";36;"13";36160;"1";"Q";149,99781;856,7285
"Male";"D";"Small";"Employed";22;"13";6790;"1";"R";251,43285;58,63311
"Female";"C";"Medium";"Employed";44;"13";33765;"0";"L";85,63167;2562,495
"Female";"B";"Large";"Retired";72;"9";9475;"0";"Q";148,56121;672,6009
"Male";"F";"Large";"Unemployed";49;"7";4835;"0";"R";253,61989;308,2687
"Male";"B";"Small";"Housewife";47;"7";13210;"0";"L";40,09454;613,0253
"Male";"B";"Large";"Retired";72;"14";11580;"1";"R";253,61989;523,727
"Male";"C";"Medium";"Housewife";47;"9";14010;"1";"R";251,43285;1171,684
"Male";"B";"Large";"Self-employed";57;"14";4290;"1";"Q";174,64452;6952,278
"Male";"E";"Medium";"Employed";18;"12";17490;"0";"O";32,18545;507,1222
"Male";"D";"Small";"Unemployed";30;"14";14060;"1";"M";222,69298;1593,482
"Male";"D";"Small";"Housewife";40;"11";15735;"1";"R";249,81173;823,0737
"Male";"D";"Medium";"Employed";45;"19";6270;"1";"R";223,30857;304,517
"Male";"C";"Small";"Unemployed";23;"3";1115;"0";"Q";207,14462;91,15462
"Male";"E";"Small";"Employed";30;"5";135975;"0";"L";68,39045;111,0901
"Male";"D";"Large";"Employed";27;"11";6125;"0";"N";109,63189;859,6213
"Male";"D";"Small";"Unemployed";45;"12";4480;"1";"M";107,81705;17649,65
"Female";"D";"Large";"Self-employed";61;"17";15560;"1";"R";284,99912;550,7056
"Male";"D";"Medium";"Self-employed";41;"19";6810;"0";"S";34,81096;22,72615
"Female";"B";"Medium";"Unemployed";49;"19";17980;"0";"M";190,05156;1062,102
"Male";"B";"Medium";"Unemployed";40;"6";20630;"1";"R";256,64059;275,291
"Male";"A";"Large";"Unemployed";42;"4";16950;"1";"R";276,99502;518,2326
"Female";"A";"Small";"Unemployed";29;"8";4710;"1";"M";178,24431;52,18719
"Female";"C";"Large";"Employed";34;"17";40730;"1";"Q";212,42471;507,675
"Male";"C";"Medium";"Self-employed";38;"16";17535;"0";"M";190,05156;1670,26
"Male";"D";"Large";"Unemployed";22;"17";20495;"0";"L";49,63298;1667,518
"Male";"C";"Medium";"Housewife";33;"14";48930;"0";"M";162,93247;291,3191
"Female";"E";"Large";"Self-employed";57;"14";7445;"1";"P";34,104;1810,162
"Female";"B";"Small";"Self-employed";24;"13";15185;"1";"M";184,47852;297,9507
"Male";"F";"Large";"Self-employed";66;"11";13310;"0";"O";36,90717;1256,269
"Male";"A";"Small";"Employed";30;"11";29130;"0";"Q";126,14019;421,3538
"Male";"B";"Medium";"Unemployed";48;"5";20925;"0";"N";106,5583;106,4756
"Male";"B";"Medium";"Unemployed";52;"10";12105;"0";"L";65,3447;1419,566
"Male";"A";"Medium";"Self-employed";69;"20";19225;"0";"R";258,92373;983,0991
"Female";"B";"Small";"Unemployed";24;"2";25810;"1";"L";67,56458;1029,109
"Male";"A";"Small";"Housewife";41;"20";11595;"1";"M";184,47852;63,76732
"Male";"D";"Medium";"Employed";19;"9";26945;"0";"N";71,18028;1895,762
"Male";"E";"Large";"Housewife";24;"16";19345;"0";"Q";99,64001;7394,457
"Male";"A";"Large";"Housewife";72;"14";41890;"0";"L";44,92088;22,8693
"Female";"D";"Medium";"Self-employed";57;"18";27130;"0";"Q";73,18307;264,8745
"Male";"D";"Medium";"Employed";35;"19";4710;"0";"S";29,94861;758,7462
"Female";"F";"Medium";"Self-employed";27;"11";9025;"0";"L";100,30486;82,21374
"Female";"C";"Large";"Self-employed";34;"9";8985;"0";"L";67,56458;133,5255
"Male";"C";"Large";"Retired";66;"13";8420;"1";"L";50,56641;381,9924
"Male";"A";"Large";"Housewife";52;"7";8665;"1";"N";139,60621;3717,672
"Male";"D";"Large";"Self-employed";59;"6";20925;"0";"T";35,78808;127,01
"Male";"B";"Small";"Housewife";20;"12";7740;"0";"P";41,24512;22,49221
"Female";"E";"Medium";"Retired";54;"11";23260;"1";"R";251,43285;178,8371
"Male";"A";"Small";"Employed";19;"5";19410;"1";"M";190,05156;1166,464
"Male";"C";"Small";"Employed";18;"6";2375;"0";"R";236,39938;11684,77
"Female";"D";"Medium";"Employed";29;"6";40275;"1";"P";33,67124;3768,248
"Male";"B";"Medium";"Employed";32;"15";8525;"1";"R";284,21627;415,5442
"Female";"A";"Large";"Retired";55;"8";4825;"0";"R";275,09234;1647,405
"Male";"A";"Small";"Employed";24;"18";22470;"0";"R";276,9455;16023,2
"Female";"A";"Medium";"Housewife";30;"2";31900;"1";"U";94,65752;19738,96
"Male";"E";"Medium";"Employed";37;"14";21160;"1";"M";222,69298;1416,62
"Male";"E";"Small";"Unemployed";22;"8";12980;"0";"R";256,64059;32595,48
"Male";"A";"Small";"Employed";20;"4";9140;"0";"Q";126,14019;1839,391
"Male";"A";"Small";"Housewife";92;"15";4555;"0";"T";25,71401;4949,419
"Female";"A";"Small";"Housewife";26;"10";7990;"0";"R";276,99502;345,4271
"Male";"C";"Large";"Housewife";44;"12";15890;"1";"L";58,30756;215,7463
"Female";"B";"Medium";"Housewife";33;"14";111280;"0";"R";259,00406;95,79318
"Male";"B";"Medium";"Housewife";34;"13";7550;"0";"L";60,073;4,494031
"Male";"F";"Medium";"Self-employed";28;"11";9885;"0";"N";109,63189;620,9499
"Female";"C";"Medium";"Employed";36;"10";7095;"0";"L";58,89469;56,36561
"Female";"E";"Small";"Housewife";52;"13";38105;"0";"Q";148,49451;19,63568
"Female";"D";"Medium";"Unemployed";77;"9";25710;"0";"L";71,78834;3594,537
"Male";"A";"Large";"Retired";72;"11";22095;"1";"N";94,29604;871,5973
"Female";"A";"Small";"Housewife";23;"13";16510;"0";"Q";114,1467;732,7029
"Female";"B";"Small";"Self-employed";39;"10";49875;"1";"Q";149,99781;1978,551
"Male";"C";"Medium";"Self-employed";18;"7";7585;"1";"Q";189,97302;1471,2
"Male";"A";"Small";"Employed";38;"16";20200;"1";"Q";239,45517;649,5379
"Male";"E";"Medium";"Unemployed";40;"12";6980;"0";"Q";181,41656;1514,031
"Male";"D";"Medium";"Housewife";38;"11";1970;"1";"R";284,13012;346,8871
"Female";"A";"Small";"Employed";26;"15";20805;"1";"Q";169,78856;1047,738
"Male";"C";"Small";"Unemployed";26;"11";19620;"1";"R";253,61989;753,8904
"Male";"B";"Medium";"Employed";40;"11";27950;"0";"Q";112,40479;8830,586
"Male";"E";"Small";"Self-employed";45;"18";1650;"0";"Q";206,23028;1568,297
"Female";"E";"Medium";"Employed";37;"15";9550;"0";"L";120,77937;166,3877
"Male";"E";"Medium";"Employed";48;"7";9420;"1";"R";222,71139;12133,12
"Male";"F";"Medium";"Unemployed";24;"6";6225;"0";"L";45,66982;1934,198
"Female";"E";"Small";"Employed";28;"10";9665;"0";"M";222,69298;417,9001
"Male";"D";"Small";"Employed";18;"12";49760;"0";"Q";239,45517;5762,848
"Female";"E";"Medium";"Employed";49;"5";18545;"0";"Q";129,31561;7380,795
"Female";"C";"Small";"Unemployed";31;"18";11420;"0";"Q";140,41083;578,8491
"Male";"A";"Medium";"Housewife";42;"11";36060;"0";"M";141,03687;2756,099
"Male";"A";"Large";"Housewife";66;"9";17280;"0";"R";275,09234;905,7315
"Male";"C";"Small";"Employed";54;"14";6230;"1";"N";106,5583;954,7586
"Male";"A";"Medium";"Self-employed";30;"18";24380;"1";"M";156,10423;749,3035
"Male";"D";"Small";"Housewife";21;"5";9660;"0";"M";216,4916;2008,354
"Male";"C";"Large";"Employed";54;"7";24965;"1";"P";30,37476;73,96735
"Female";"F";"Large";"Housewife";63;"14";111375;"0";"L";58,89469;366,6872
"Male";"D";"Small";"Employed";18;"16";22640;"0";"U";76,98652;13789,25
"Female";"D";"Small";"Employed";18;"9";7560;"0";"R";284,13012;589,9151
"Male";"A";"Small";"Unemployed";21;"16";9550;"1";"P";27,58599;3439,632
"Female";"A";"Large";"Housewife";31;"18";26805;"0";"U";123,01521;4,278367
"Male";"B";"Medium";"Employed";28;"6";12160;"0";"L";71,66099;56,18556
"Male";"D";"Small";"Unemployed";34;"13";25050;"1";"M";162,93247;23052,94
"Female";"C";"Medium";"Self-employed";53;"4";7040;"0";"Q";167,93666;581,0769
"Male";"C";"Small";"Unemployed";24;"12";22965;"0";"R";284,99912;2875,099
"Female";"A";"Small";"Housewife";26;"13";4415;"0";"M";162,66648;992,9403
"Male";"A";"Medium";"Housewife";24;"4";13510;"1";"Q";237,67552;663,0938
"Female";"A";"Large";"Employed";47;"6";16250;"0";"L";99,57982;550,0322
"Male";"C";"Medium";"Housewife";25;"15";1950;"0";"Q";91,45292;598,9973
"Female";"A";"Small";"Unemployed";41;"18";18200;"0";"R";240,0004;2425,975
"Male";"F";"Large";"Employed";58;"18";5720;"1";"L";45,66982;242,4346
"Male";"A";"Small";"Housewife";30;"17";22630;"0";"U";58,60475;494,644
"Male";"D";"Medium";"Housewife";40;"5";17870;"1";"R";248,51212;148,7826
"Male";"A";"Medium";"Employed";112;"16";26210;"1";"Q";211,83095;153,769
"Female";"B";"Small";"Employed";99;"8";19605;"0";"L";66,94555;680,0581
"Female";"C";"Medium";"Employed";27;"13";19595;"0";"R";210,18984;160,4631
"Male";"C";"Medium";"Unemployed";45;"12";1620;"1";"Q";181,41656;1078,794
"Female";"A";"Medium";"Self-employed";39;"7";13610;"1";"R";232,90298;3853
"Female";"E";"Large";"Unemployed";34;"14";8235;"0";"T";23,03273;707,8977
"Male";"F";"Small";"Employed";25;"14";8155;"0";"Q";114,1467;96,68738
"Male";"A";"Small";"Unemployed";20;"10";19090;"0";"Q";77,73739;1905,963
"Male";"A";"Medium";"Housewife";38;"12";101585;"1";"R";297,38517;4244,511
"Male";"C";"Large";"Self-employed";48;"16";137525;"1";"S";20,55792;196,6797
"Female";"F";"Small";"Housewife";86;"14";8655;"0";"O";32,39052;369,1293
"Male";"E";"Medium";"Employed";31;"1";8855;"0";"L";76,50537;339,2198
"Male";"D";"Medium";"Self-employed";37;"17";123040;"1";"L";64,53563;434,1382
"Male";"B";"Large";"Retired";67;"14";16530;"0";"P";31,88091;1844,302
"Male";"C";"Small";"Employed";28;"11";3910;"0";"P";37,83728;4964,687
"Male";"C";"Small";"Employed";23;"17";11335;"0";"L";44,79861;6242,917
"Male";"A";"Medium";"Unemployed";25;"8";6145;"1";"L";56,11415;2019,944
"Female";"B";"Medium";"Self-employed";44;"8";19345;"1";"R";270,87401;583,2115
"Female";"D";"Small";"Housewife";36;"10";2830;"1";"U";112,80344;1791,389
"Male";"A";"Small";"Unemployed";18;"15";28625;"0";"R";290,13272;5948,447
"Female";"D";"Small";"Employed";25;"9";9825;"0";"M";162,66648;1162,89
"Female";"F";"Medium";"Employed";30;"17";12140;"1";"L";58,81987;728,1382
"Female";"C";"Large";"Housewife";30;"6";9210;"0";"M";190,05156;86,57355
"Male";"C";"Medium";"Employed";34;"13";2910;"1";"U";103,9494;403,1394
"Male";"D";"Small";"Housewife";18;"5";9605;"0";"O";33,76302;952,865
"Female";"B";"Large";"Unemployed";26;"9";6135;"0";"Q";91,45292;3699,743
"Male";"B";"Large";"Retired";62;"4";1135;"0";"L";57,29189;2319,89
