"gender";"carType";"carCategory";"occupation";"age";"carGroup";"carValue";"material";"region";"cityDensity";"claimValue"
"Female";"E";"Small";"Self-employed";23;"10";15585;"0";"M";183,8950396;780,993700945975
"Male";"C";"Small";"Employed";43;"11";17135;"1";"Q";185,1345389;518,739165361963
"Male";"D";"Large";"Self-employed";42;"17";12220;"1";"M";190,0515645;795,38116811245
"Female";"A";"Medium";"Housewife";32;"9";6530;"1";"Q";169,5291484;509,638201827168
"Male";"D";"Medium";"Self-employed";46;"6";5075;"0";"Q";185,1345389;951,275227654963
"Female";"A";"Medium";"Housewife";34;"2";5390;"0";"P";40,08261306;660,083396365542
"Female";"A";"Medium";"Self-employed";50;"8";26240;"0";"L";73,65271862;705,927231038312
"Male";"E";"Large";"Employed";54;"6";10300;"1";"L";50,1264516;522,231704821263
"Female";"D";"Large";"Housewife";59;"12";28280;"1";"S";19,2164848;386,766716669464
"Male";"D";"Large";"Retired";57;"11";39020;"0";"Q";91,45292269;644,624410327854
"Male";"D";"Large";"Retired";66;"10";8720;"1";"Q";99,43621052;598,266197731042
"Male";"C";"Medium";"Employed";21;"4";3280;"1";"R";236,3993842;847,220039054089
"Female";"D";"Small";"Housewife";22;"3";6655;"0";"R";225,1417422;734,055989299432
"Male";"B";"Large";"Self-employed";51;"12";18065;"1";"T";35,78808354;648,741838526254
"Male";"B";"Small";"Housewife";31;"13";7635;"0";"R";296,4319078;840,682267172821
"Male";"A";"Medium";"Employed";22;"10";16325;"0";"P";33,27619903;760,478447906736
"Female";"D";"Medium";"Retired";47;"11";10665;"0";"Q";91,45292269;604,289014774368
"Female";"D";"Large";"Employed";41;"20";7160;"1";"Q";148,3685156;503,357610366541
"Female";"B";"Large";"Retired";47;"16";47645;"0";"S";33,80619296;755,977110079736
"Female";"B";"Medium";"Self-employed";50;"9";1965;"1";"O";30,5989837;623,909850955646
"Male";"A";"Large";"Housewife";35;"4";8890;"0";"Q";132,7922667;694,872690097316
"Female";"D";"Large";"Unemployed";39;"13";16115;"1";"P";35,02446355;601,099910229744
"Male";"A";"Medium";"Housewife";33;"5";22875;"0";"L";57,41329485;645,343918513001
"Female";"D";"Small";"Unemployed";33;"7";16290;"0";"Q";189,9730181;691,497877485191
"Male";"B";"Medium";"Housewife";18;"6";4340;"0";"U";99,17167477;757,635936910423
"Male";"C";"Small";"Self-employed";20;"13";26005;"0";"O";35,43401501;833,954269778165
"Female";"E";"Large";"Employed";36;"13";4890;"0";"Q";161,4389472;503,611986871109
"Male";"A";"Medium";"Employed";28;"11";33985;"1";"Q";149,997808;557,311064086471
"Female";"E";"Small";"Unemployed";29;"5";7970;"1";"Q";126,1401885;654,278878614348
"Female";"A";"Medium";"Employed";36;"9";26580;"1";"R";180,0831298;576,687936055785
"Female";"A";"Small";"Housewife";31;"5";7580;"1";"S";14,37714238;557,380273683672
"Male";"B";"Medium";"Employed";32;"3";4800;"1";"Q";112,4047945;694,791409750099
"Female";"E";"Medium";"Employed";34;"6";13810;"0";"Q";148,4018477;636,738014411716
"Female";"A";"Small";"Self-employed";31;"11";9755;"0";"R";260,3601885;833,944517091247
"Male";"B";"Medium";"Employed";34;"14";20420;"0";"Q";181,4165594;683,728629089179
"Female";"A";"Large";"Employed";37;"9";17575;"1";"T";24,81697854;492,191924100133
"Female";"B";"Medium";"Self-employed";39;"1";24465;"1";"Q";83,76263662;537,964490360679
"Male";"E";"Medium";"Housewife";57;"19";21555;"1";"T";30,79695284;398,144363579269
"Male";"C";"Large";"Unemployed";66;"18";37415;"0";"L";76,05272599;580,060140855525
"Male";"E";"Large";"Housewife";41;"14";17165;"0";"N";59,92134979;574,949964927239
"Female";"A";"Large";"Retired";73;"11";8085;"0";"L";76,50537468;584,857391931311
"Male";"D";"Large";"Unemployed";33;"17";12035;"0";"Q";112,4047945;827,099784469562
"Male";"A";"Large";"Self-employed";49;"3";21760;"1";"S";24,84670738;848,560074773881
"Male";"C";"Small";"Self-employed";36;"20";22580;"1";"R";296,4319078;1021,42222845085
"Female";"A";"Large";"Housewife";48;"6";15605;"0";"Q";124,3443471;575,911499659258
"Male";"C";"Large";"Employed";39;"9";22970;"1";"R";276,9454965;714,474057066143
"Male";"E";"Large";"Retired";74;"11";18625;"1";"O";31,37042579;558,03437219079
"Male";"E";"Medium";"Employed";20;"15";15865;"0";"L";66,46782671;617,519716832643
"Male";"A";"Medium";"Housewife";58;"16";22290;"0";"L";48,57528403;465,110336287173
"Female";"D";"Large";"Employed";37;"12";26485;"1";"L";45,66982293;393,339259745273
"Male";"C";"Medium";"Retired";47;"16";11840;"1";"L";63,82886936;638,077425306087
"Male";"B";"Small";"Housewife";45;"13";7965;"1";"L";73,46170633;483,936728236466
"Male";"A";"Large";"Employed";42;"12";22655;"1";"L";63,15287215;507,587798055769
"Female";"D";"Medium";"Unemployed";36;"19";12080;"0";"P";33,27619903;694,966792454525
"Female";"F";"Large";"Retired";69;"4";1710;"1";"L";66,76541883;603,330060343321
"Male";"A";"Large";"Self-employed";49;"3";15015;"0";"U";88,29014956;789,578295865512
"Male";"D";"Medium";"Employed";43;"8";9665;"0";"N";88,95152383;843,424131150787
"Female";"D";"Small";"Housewife";33;"16";17665;"0";"U";54,93181221;369,576295862434
"Female";"A";"Small";"Self-employed";22;"13";27235;"0";"Q";222,2151274;813,671514161498
"Male";"B";"Large";"Employed";36;"12";24250;"1";"Q";112,4047945;542,264170084398
"Male";"F";"Small";"Housewife";25;"7";24610;"0";"O";30,90727239;565,185707425964
"Male";"E";"Small";"Self-employed";46;"14";11255;"1";"U";58,60474559;470,997457411033
"Male";"D";"Small";"Employed";24;"5";13385;"0";"T";23,97168003;707,920205634614
"Female";"F";"Medium";"Unemployed";46;"20";11080;"1";"S";15,8925395;735,290901146376
"Male";"B";"Medium";"Employed";54;"8";18100;"1";"Q";99,6400095;580,639418385829
"Male";"C";"Large";"Employed";29;"14";18160;"1";"P";23,21820596;539,270847564981
"Female";"D";"Small";"Self-employed";32;"4";16060;"1";"R";258,9237292;821,385096083449
"Male";"A";"Large";"Housewife";43;"15";18175;"1";"L";76,89987008;487,164310804047
"Female";"D";"Medium";"Housewife";55;"13";28650;"0";"O";32,3905212;436,465840239282
"Male";"A";"Large";"Unemployed";48;"14";7475;"0";"R";284,9991194;1014,20757910719
"Male";"C";"Large";"Employed";23;"9";41985;"0";"L";71,66099406;642,655417202317
"Male";"A";"Small";"Self-employed";43;"8";27510;"1";"Q";237,675525;891,12845286677
"Female";"D";"Medium";"Employed";33;"15";25020;"1";"R";293,5560359;617,136329455806
"Male";"A";"Medium";"Self-employed";23;"7";6165;"0";"O";31,48099884;832,051999448595
"Female";"A";"Medium";"Retired";57;"10";8850;"1";"N";65,2951547;755,856801166414
"Female";"A";"Small";"Housewife";34;"13";29330;"0";"L";49,6329834;467,230155465805
"Male";"C";"Medium";"Unemployed";24;"9";14900;"0";"U";114,881582;859,456193388935
"Female";"D";"Medium";"Housewife";38;"11";9065;"0";"L";65,78489891;416,20397476281
"Male";"A";"Small";"Self-employed";73;"5";21860;"1";"L";59,70218923;610,860284596027
"Male";"D";"Small";"Employed";29;"17";21415;"0";"T";23,97168003;657,277924215342
"Male";"D";"Large";"Retired";73;"3";2155;"0";"M";162,666477;988,695918395268
"Male";"A";"Large";"Employed";18;"12";7270;"1";"Q";139,2056697;612,759860704556
"Male";"E";"Large";"Unemployed";40;"8";43930;"0";"L";100,9312267;838,999792790595
"Male";"A";"Large";"Retired";57;"6";6060;"1";"O";30,90727239;913,217791085181
"Female";"B";"Medium";"Self-employed";48;"8";19385;"0";"L";66,69447337;721,838635344744
"Male";"D";"Small";"Housewife";41;"11";17640;"1";"L";49,6329834;400,375141188862
"Male";"A";"Small";"Retired";69;"18";15080;"1";"N";106,5583041;763,691596185404
"Male";"A";"Medium";"Employed";29;"10";16055;"1";"P";19,2833619;622,890382981356
"Male";"C";"Large";"Unemployed";33;"2";8280;"1";"R";285,6217445;1102,26183936608
"Female";"E";"Medium";"Unemployed";47;"11";17890;"0";"M";178,2443114;698,036835070572
"Female";"E";"Large";"Unemployed";28;"14";28500;"1";"S";38,33660541;611,583471270429
"Male";"B";"Small";"Self-employed";24;"8";19610;"0";"P";27,58599081;1050,67410456974
"Male";"C";"Small";"Housewife";26;"9";3080;"0";"Q";166,5549379;666,900572458379
"Female";"A";"Medium";"Employed";22;"4";18685;"0";"Q";77,73738533;643,024960011907
"Male";"B";"Small";"Housewife";28;"5";17920;"1";"L";49,59668535;571,193956139053
"Female";"A";"Large";"Retired";56;"8";5825;"0";"Q";181,4165594;872,092773901678
"Female";"B";"Medium";"Self-employed";44;"17";13555;"1";"S";17,11532415;688,113207868301
"Male";"A";"Small";"Self-employed";50;"10";17660;"0";"Q";239,4551701;880,764129927232
"Female";"A";"Small";"Employed";26;"11";46500;"0";"R";225,1417422;642,234024015909
"Male";"C";"Large";"Employed";45;"14";42705;"1";"L";63,50810856;440,308363907648
"Male";"D";"Medium";"Employed";33;"15";9325;"1";"Q";181,4165594;586,25744973378
"Male";"D";"Large";"Housewife";67;"11";16950;"1";"U";61,79475865;319,520775965317
"Male";"A";"Small";"Employed";22;"4";19190;"1";"N";88,95152383;879,37115003981
"Male";"A";"Large";"Housewife";43;"14";19280;"0";"Q";140,4108252;540,38987405835
"Male";"B";"Large";"Retired";70;"17";9610;"1";"R";249,8117276;924,405199640888
"Female";"F";"Medium";"Retired";74;"14";5255;"0";"O";32,3905212;610,808701714927
"Male";"A";"Large";"Employed";21;"14";12195;"0";"R";275,2822626;853,439896288469
"Male";"A";"Large";"Self-employed";69;"19";8435;"0";"R";276,9950185;839,697173946859
"Male";"B";"Small";"Self-employed";62;"15";24840;"1";"L";66,76541883;602,235253377682
"Male";"B";"Large";"Retired";66;"12";8590;"1";"R";251,432848;877,838148789934
"Male";"E";"Medium";"Retired";58;"13";10615;"0";"L";71,51212062;711,307962394357
"Male";"A";"Large";"Unemployed";42;"13";16090;"1";"U";123,969842;663,81781075756
"Female";"C";"Small";"Employed";51;"6";22855;"1";"M";216,4916013;658,466808764218
"Female";"E";"Small";"Housewife";43;"10";9100;"0";"L";59,70218923;417,534366604281
"Female";"A";"Medium";"Unemployed";41;"19";5730;"1";"Q";148,4018477;613,511856658251
"Female";"F";"Small";"Housewife";33;"20";16930;"1";"O";39,55041059;509,032852292414
"Male";"B";"Medium";"Self-employed";40;"13";16775;"0";"R";223,3085718;966,253270803319
"Male";"C";"Small";"Employed";22;"12";21615;"0";"P";23,12027888;692,917402137931
"Male";"A";"Large";"Housewife";41;"12";18030;"1";"N";93,38235115;623,006336302517
"Male";"D";"Large";"Employed";51;"15";19745;"0";"Q";77,73738533;512,900713140042
"Male";"B";"Small";"Employed";26;"9";19050;"1";"Q";148,3685156;649,245281557754
"Male";"B";"Large";"Employed";41;"7";9420;"0";"M";162,666477;694,981297310146
"Female";"D";"Large";"Housewife";50;"11";35770;"0";"R";251,432848;496,842543245408
"Male";"E";"Small";"Employed";30;"15";10945;"0";"L";58,30755679;577,282428954108
"Female";"A";"Large";"Retired";51;"16";29085;"1";"R";200,6565503;665,14457766283
"Female";"A";"Small";"Self-employed";30;"4";19190;"1";"L";62,06252553;668,376699498389
"Male";"D";"Small";"Employed";56;"12";22140;"0";"T";24,89492323;536,548208207344
"Male";"C";"Large";"Housewife";39;"6";18870;"1";"L";38,06772;535,279123956457
"Male";"A";"Medium";"Self-employed";46;"19";19925;"0";"L";58,91132801;685,47860978837
"Male";"A";"Small";"Unemployed";37;"19";16260;"1";"L";49,6329834;656,30144871417
"Male";"A";"Small";"Unemployed";34;"17";28370;"0";"Q";124,2334338;918,085617672457
"Male";"C";"Small";"Employed";27;"7";21520;"1";"R";225,0430894;626,021757753645
"Male";"A";"Large";"Housewife";18;"2";27820;"0";"Q";222,2151274;845,474666111034
"Female";"B";"Small";"Housewife";27;"4";9505;"0";"Q";174,6445246;676,533656875832
"Female";"D";"Medium";"Unemployed";60;"7";24170;"0";"M";103,4727356;599,594962960757
"Female";"E";"Medium";"Retired";65;"8";45005;"1";"R";250,8413259;752,969661091008
"Female";"A";"Medium";"Housewife";47;"7";16590;"0";"R";282,3344767;599,69577354707
"Female";"A";"Medium";"Employed";26;"14";22635;"0";"Q";136,1308048;553,084429054514
"Female";"D";"Medium";"Self-employed";75;"14";18395;"0";"L";38,06772;448,42881090254
"Male";"A";"Medium";"Housewife";73;"8";20555;"0";"Q";174,6445246;617,653451791126
"Male";"D";"Large";"Housewife";64;"20";25915;"1";"R";259,0040603;600,30556604814
"Female";"D";"Medium";"Housewife";52;"12";28680;"1";"P";31,88091224;399,507726101938
"Male";"B";"Large";"Employed";51;"8";20730;"1";"N";71,18027901;731,808146011591
"Female";"F";"Large";"Housewife";28;"11";9920;"1";"R";290,1327193;529,643915455196
"Male";"C";"Large";"Retired";52;"16";37200;"0";"Q";139,2056697;729,183840209526
"Female";"B";"Large";"Retired";47;"5";14405;"1";"Q";114,1413271;703,114929344731
"Male";"B";"Small";"Housewife";39;"18";5895;"1";"U";123,969842;429,392728711852
"Female";"C";"Small";"Employed";29;"12";19095;"1";"L";120,7793723;483,586353321144
"Male";"B";"Small";"Housewife";50;"14";11100;"0";"O";34,93212226;560,48189224629
"Female";"A";"Large";"Employed";48;"13";21490;"1";"L";66,76541883;417,714376543414
"Male";"D";"Large";"Retired";49;"9";7485;"1";"T";29,82213153;719,885656419579
"Female";"A";"Medium";"Retired";56;"14";8280;"1";"S";27,86273727;658,646554103076
"Male";"D";"Small";"Employed";42;"13";18960;"1";"P";39,45913644;536,237133783768
"Male";"B";"Medium";"Unemployed";26;"3";3985;"1";"Q";139,2056697;989,664952726908
"Male";"E";"Large";"Self-employed";55;"20";24035;"1";"O";32,04149695;657,780504239461
"Female";"A";"Large";"Housewife";55;"20";8855;"1";"N";93,38235115;579,044624957262
"Female";"B";"Medium";"Retired";66;"16";18720;"0";"T";32,2125563;648,263647061974
"Female";"F";"Small";"Unemployed";22;"7";44640;"0";"Q";136,1308048;674,071423530934
"Female";"F";"Large";"Employed";31;"12";6665;"1";"L";61,56398846;431,722917820689
"Female";"D";"Small";"Employed";29;"11";7345;"1";"T";24,89492323;423,432678629263
"Male";"E";"Large";"Housewife";35;"11";19050;"1";"Q";73,18307109;385,399936269588
"Female";"A";"Large";"Housewife";73;"7";21920;"0";"L";71,51212062;371,714218400908
"Male";"B";"Large";"Self-employed";32;"4";24945;"0";"Q";77,73738533;870,751235347003
"Female";"B";"Small";"Employed";36;"14";18390;"0";"Q";222,735365;606,860642549098
"Female";"A";"Medium";"Self-employed";20;"7";17200;"0";"M";190,0515645;837,903278142343
"Male";"F";"Medium";"Housewife";24;"14";19285;"1";"R";282,3344767;648,923309505442
"Female";"C";"Medium";"Unemployed";25;"11";25015;"1";"Q";202,5335882;658,582493117214
"Male";"B";"Medium";"Housewife";48;"15";19585;"1";"M";153,4523215;592,153262251886
"Female";"A";"Medium";"Housewife";23;"6";17075;"0";"Q";222,735365;773,628596352666
"Male";"D";"Small";"Retired";68;"9";21845;"1";"Q";181,4165594;708,927302743816
"Male";"B";"Large";"Housewife";46;"15";9775;"1";"Q";211,8309492;571,586105544927
"Female";"A";"Medium";"Self-employed";41;"6";8245;"1";"L";53,43201088;674,308036857027
"Male";"A";"Small";"Employed";35;"8";12100;"0";"L";73,26206886;727,918670495588
"Female";"A";"Small";"Employed";41;"11";15110;"0";"Q";91,28099321;472,691243410703
"Female";"B";"Large";"Retired";62;"1";2605;"0";"T";20,85122582;677,56641875459
"Male";"F";"Large";"Housewife";51;"14";20610;"1";"L";73,85052034;402,969195740863
"Male";"A";"Small";"Housewife";55;"14";8390;"0";"P";30,62119248;553,230356051607
"Male";"D";"Medium";"Housewife";23;"8";21505;"0";"R";272,9669948;883,240167396155
"Male";"A";"Large";"Employed";50;"16";13455;"0";"Q";99,43621052;527,489170477012
"Male";"C";"Large";"Self-employed";59;"1";9605;"1";"Q";132,7922667;566,358868831492
"Male";"B";"Large";"Employed";24;"10";4190;"0";"Q";129,8552354;697,988422565542
"Male";"C";"Small";"Employed";45;"13";17540;"1";"S";33,73278519;568,317459646927
"Male";"E";"Medium";"Housewife";27;"14";25105;"1";"N";26,14074792;516,582225084066
"Female";"B";"Medium";"Employed";30;"12";8720;"0";"Q";124,2334338;581,061270841674
"Male";"A";"Medium";"Employed";26;"8";20285;"1";"L";73,65271862;660,785709734652
"Male";"C";"Medium";"Unemployed";41;"8";19920;"1";"T";17,999002;789,746499508711
"Female";"F";"Medium";"Self-employed";47;"10";9925;"0";"S";24,84670738;687,342018440887
"Male";"A";"Large";"Self-employed";45;"14";4510;"0";"R";270,7883545;931,465114747726
"Male";"D";"Large";"Retired";68;"5";18395;"1";"Q";144,998902;703,353813127054
"Male";"D";"Medium";"Unemployed";33;"8";10410;"0";"S";37,31536383;1064,35306012356
"Male";"B";"Medium";"Employed";34;"10";22685;"1";"L";66,46782671;559,268227593766
"Male";"A";"Medium";"Self-employed";59;"13";8770;"1";"U";123,969842;583,82612881366
"Female";"C";"Medium";"Housewife";69;"6";6080;"0";"S";33,80619296;582,935459271401
"Male";"A";"Small";"Self-employed";22;"7";10625;"0";"O";27,68609024;819,429928829356
"Female";"B";"Large";"Self-employed";73;"14";41025;"0";"S";27,87209298;586,835178071359
"Female";"A";"Large";"Employed";23;"8";19170;"0";"P";28,95139071;708,664333314327
"Male";"A";"Small";"Self-employed";20;"3";4410;"0";"S";35,57652753;1181,55136728107
"Male";"A";"Large";"Employed";24;"5";13935;"1";"R";284,1301175;878,028733175975
"Male";"C";"Large";"Housewife";52;"10";12075;"0";"N";88,95152383;650,473464879248
"Male";"A";"Large";"Self-employed";58;"8";8065;"0";"T";32,2125563;822,548945252552
"Male";"C";"Large";"Employed";45;"14";18685;"1";"T";20,3350899;466,850250585787
"Male";"D";"Large";"Employed";71;"9";2030;"1";"R";295,7970919;620,47458793828
"Male";"B";"Medium";"Unemployed";39;"9";9915;"0";"L";61,56398846;882,799168623613
"Male";"A";"Large";"Self-employed";18;"9";6890;"0";"P";24,01754355;963,982366944757
"Male";"C";"Large";"Self-employed";66;"18";21780;"0";"U";123,0152076;524,856897731276
"Male";"B";"Medium";"Housewife";68;"11";13085;"1";"Q";201,3918071;472,139844730331
"Female";"E";"Medium";"Unemployed";21;"7";17830;"0";"T";31,09742125;661,43053843128
"Male";"B";"Large";"Retired";68;"2";20260;"0";"R";284,2162652;1219,69692209019
"Female";"B";"Small";"Housewife";41;"9";31315;"1";"R";276,3355652;599,607553721166
"Female";"E";"Medium";"Housewife";56;"6";4270;"0";"R";245,331155;649,393732980217
"Male";"D";"Small";"Employed";20;"8";8405;"0";"U";91,54176264;667,161675668916
"Male";"A";"Large";"Self-employed";48;"10";29695;"0";"P";24,82652767;781,760231190862
"Male";"B";"Medium";"Retired";53;"9";11065;"0";"P";33,26093405;995,036082232839
"Female";"E";"Medium";"Retired";63;"8";10935;"1";"L";70,87357842;593,05763888353
"Male";"F";"Small";"Self-employed";45;"6";1110;"1";"R";245,331155;975,06904012201
"Male";"A";"Large";"Housewife";48;"17";10595;"1";"Q";174,6445246;551,983432830868
"Male";"D";"Medium";"Housewife";31;"15";7590;"0";"R";285,6217445;779,498588110317
"Female";"B";"Medium";"Self-employed";36;"16";21375;"0";"S";24,84670738;715,066155802987
"Female";"D";"Large";"Employed";34;"10";6015;"0";"O";21,45273029;520,993987345649
"Male";"B";"Small";"Housewife";32;"2";7230;"0";"L";61,30612555;688,539000682879
"Female";"A";"Small";"Employed";44;"13";8225;"1";"Q";114,1467007;445,510168673735
"Male";"C";"Medium";"Employed";25;"13";19460;"0";"Q";77,73738533;596,171025140868
"Male";"E";"Medium";"Self-employed";51;"9";1800;"0";"L";62,72127383;676,908591569804
"Male";"A";"Medium";"Employed";20;"6";7210;"0";"R";222,711392;1073,0825682447
"Male";"D";"Medium";"Self-employed";38;"2";19520;"1";"R";251,432848;930,947883201279
"Male";"A";"Large";"Self-employed";65;"4";18145;"0";"M";107,8170529;859,531279337181
